VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
16-24,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,542
16-24,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,36
16-24,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,690
16-24,Mehed,Eestlased,52,Järva maakond,Järva maakond,Haridustase teadmata,1
16-24,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,542
16-24,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,40
16-24,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,787
16-24,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Haridustase teadmata,4
16-24,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,346
16-24,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,20
16-24,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,446
16-24,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,3
16-24,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1112
16-24,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,76
16-24,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,1359
16-24,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,454
16-24,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,27
16-24,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,605
16-24,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,3
16-24,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1555
16-24,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,120
16-24,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,1962
16-24,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Haridustase teadmata,1
16-24,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,652
16-24,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,31
16-24,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,867
16-24,Mehed,Eestlased,74,Saare maakond,Saare maakond,Haridustase teadmata,1
16-24,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,577
16-24,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,43
16-24,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,735
16-24,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Haridustase teadmata,4
16-24,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1459
16-24,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,176
16-24,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,1889
16-24,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1159
16-24,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,94
16-24,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,1589
16-24,Mehed,Eestlased,81,Valga maakond,Valga maakond,Haridustase teadmata,3
16-24,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,483
16-24,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,25
16-24,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,638
16-24,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,949
16-24,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,47
16-24,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,1082
16-24,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,682
16-24,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,31
16-24,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,834
16-24,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,1
16-24,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,348
16-24,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,43
16-24,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,405
16-24,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,25
16-24,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,472
16-24,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,266
16-24,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,203
16-24,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,9
16-24,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,209
16-24,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,70
16-24,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,125
16-24,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,19
16-24,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1066
16-24,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,123
16-24,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,1425
16-24,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,10
16-24,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,465
16-24,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,174
16-24,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,400
16-24,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,78
16-24,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,10
16-24,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,73
16-24,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,1
16-24,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,76
16-24,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,18
16-24,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,76
16-24,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,8
16-24,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,356
16-24,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,51
16-24,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,417
16-24,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,6
16-24,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,498
16-24,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,39
16-24,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,697
16-24,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
16-24,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,1
16-24,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,12
16-24,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1911
16-24,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,87
16-24,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,2299
16-24,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,29
16-24,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,3
16-24,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,43
16-24,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,6
16-24,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,4
16-24,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,17
16-24,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Haridustase teadmata,1
16-24,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,27
16-24,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,3
16-24,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,34
16-24,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,83
16-24,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,6
16-24,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,145
16-24,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,13
16-24,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,2
16-24,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,13
16-24,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,3
16-24,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,105
16-24,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,15
16-24,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,141
16-24,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Haridustase teadmata,1
16-24,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,11
16-24,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,3
16-24,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,42
16-24,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,5
16-24,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,2
16-24,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,3
16-24,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Haridustase teadmata,8
16-24,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,383
16-24,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,243
16-24,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,287
16-24,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,1
16-24,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,69
16-24,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,5
16-24,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,105
16-24,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Haridustase teadmata,6
16-24,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,57
16-24,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,5
16-24,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,155
16-24,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,19
16-24,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,2
16-24,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,11
16-24,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Haridustase teadmata,1
16-24,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,14
16-24,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,1
16-24,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,23
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,3
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,28
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,14
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,12
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,4
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,36
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,10
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,2
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,4
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,5
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,9
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,5
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,3
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,2
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,2
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,2
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Kõrgharidus,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,5
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,7
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,1
16-24,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,3
16-24,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,11
16-24,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,6
16-24,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,9
16-24,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,4
16-24,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
16-24,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,6
16-24,Mehed,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,3
16-24,Mehed,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,52,Järva maakond,Järva maakond,Haridustase teadmata,2
16-24,Mehed,Rahvus teadmata,52,Järva maakond,Järva maakond,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Haridustase teadmata,1
16-24,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
16-24,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,4
16-24,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,6
16-24,Mehed,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Haridustase teadmata,1
16-24,Mehed,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,3
16-24,Mehed,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Haridustase teadmata,2
16-24,Mehed,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Haridustase teadmata,3
16-24,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
16-24,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Kõrgharidus,2
16-24,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,2
16-24,Mehed,Rahvus teadmata,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,3
16-24,Mehed,Rahvus teadmata,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,2
16-24,Mehed,Rahvus teadmata,81,Valga maakond,Valga maakond,Haridustase teadmata,1
16-24,Mehed,Rahvus teadmata,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
16-24,Mehed,Rahvus teadmata,81,Valga maakond,Valga maakond,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,1
16-24,Mehed,Rahvus teadmata,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,1
16-24,Mehed,Rahvus teadmata,87,Võru maakond,Võru maakond,Haridustase teadmata,1
16-24,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,2
16-24,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,474
16-24,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,117
16-24,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,501
16-24,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,3
16-24,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,740
16-24,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,175
16-24,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,751
16-24,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,2
16-24,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,444
16-24,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,97
16-24,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,368
16-24,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,4
16-24,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,652
16-24,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,124
16-24,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,699
16-24,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,2
16-24,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,674
16-24,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,171
16-24,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,651
16-24,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,5
16-24,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,623
16-24,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,134
16-24,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,667
16-24,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,254
16-24,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,58
16-24,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,294
