VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
18-24,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,12
18-24,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,47
18-24,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,10
18-24,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,61
18-24,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,9
18-24,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,1
18-24,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,9
18-24,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,1
18-24,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,156
18-24,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,19
18-24,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,174
18-24,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,45
18-24,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,3
18-24,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,50
18-24,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,33
18-24,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,3
18-24,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,53
18-24,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3
18-24,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,2
18-24,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,5
18-24,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,9
18-24,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,1
18-24,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,11
25-34,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,836
25-34,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,704
25-34,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,213
25-34,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1300
25-34,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,1639
25-34,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,330
25-34,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,809
25-34,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,816
25-34,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,220
25-34,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1323
25-34,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,736
25-34,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,494
25-34,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1629
25-34,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,1247
25-34,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,462
25-34,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,774
25-34,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,607
25-34,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,215
25-34,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,265
25-34,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,267
25-34,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,62
25-34,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1202
25-34,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,1034
25-34,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,385
25-34,Mehed,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4204
25-34,Mehed,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,2310
25-34,Mehed,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,1682
25-34,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,300
25-34,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,129
25-34,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,141
25-34,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,918
25-34,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,299
25-34,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,353
25-34,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,957
25-34,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,230
25-34,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,495
25-34,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,930
25-34,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,214
25-34,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,581
25-34,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,628
25-34,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,177
25-34,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,358
25-34,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1814
25-34,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,580
25-34,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,975
25-34,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,793
25-34,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,279
25-34,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,418
25-34,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2595
25-34,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,724
25-34,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,1501
25-34,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1190
25-34,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,288
25-34,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,609
25-34,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1023
25-34,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,434
25-34,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,551
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2564
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1983
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,1058
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2149
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,944
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,962
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,744
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,215
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,452
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1628
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,429
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,874
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1229
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,417
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,566
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,453
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,288
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,80
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,240
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,163
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,35
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,153
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,104
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,41
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1641
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,722
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,344
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,583
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,359
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,132
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,83
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,29
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,17
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,53
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,57
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,10
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,522
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,206
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,143
25-34,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,562
25-34,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,254
25-34,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,198
25-34,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1833
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,502
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,460
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,47
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,9
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,16
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,8
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,4
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,9
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,22
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,6
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,11
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,87
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,8
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,50
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,15
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,4
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,6
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,118
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,21
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,52
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,9
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,2
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,12
25-34,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
25-34,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,1
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,263
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,111
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,165
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,95
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,34
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,61
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,51
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,14
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,35
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,9
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,4
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,15
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,34
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,4
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,9
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,646
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,1128
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,129
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,929
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,2599
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,167
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,602
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,1275
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,112
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1017
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1283
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,284
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1228
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,1950
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,279
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,508
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,1003
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,106
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,174
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,420
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,24
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,986
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,2029
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,207
25-34,Naised,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2981
25-34,Naised,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,4216
25-34,Naised,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,789
25-34,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,190
25-34,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,176
25-34,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,54
25-34,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,530
25-34,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,480
25-34,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,127
25-34,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,672
25-34,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,463
25-34,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,251
25-34,Naised,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,659
25-34,Naised,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,428
25-34,Naised,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,329
25-34,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,457
25-34,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,319
25-34,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,175
25-34,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1227
25-34,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,1016
25-34,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,474
25-34,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,608
25-34,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,440
25-34,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,170
